Extraction Date,Depart Date,Airline Name,Airline Code,Price,Depart Time,Arrival Time,Duration,Departure Airport,Arrival Airport,Free Checked Baggage,Free Carry On Baggage
2025-08-03,2025-09-30,大灣區航空,GB,"1,055",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-09-30,大灣區航空,GB,"1,149",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-09-30,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-09-30,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-09-30,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-09-30,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-09-30,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-09-30,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-09-30,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,822,06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,866,08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,898,20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,898,21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,925,01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,925,02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,"1,031",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港航空,HX,"1,090",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,"1,214",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港快運航空,UO,"1,214",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港航空,HX,"1,440",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港航空,HX,"1,612",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,香港航空,HX,"1,668",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,大灣區航空,GB,"2,915",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,大灣區航空,GB,"2,916",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-01,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-01,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,709,19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,822,01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,822,06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,866,08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,866,15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,866,17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,866,20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,866,21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港快運航空,UO,925,02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-02,香港航空,HX,"1,263",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港航空,HX,"1,263",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港航空,HX,"1,440",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,香港航空,HX,"1,495",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,大灣區航空,GB,"2,634",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,大灣區航空,GB,"2,639",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-02,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-02,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,820,06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,866,19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,898,20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,925,01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,925,02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,"1,031",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,"1,031",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港航空,HX,"1,090",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,"1,214",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港航空,HX,"1,263",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港航空,HX,"1,263",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港快運航空,UO,"1,429",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,香港航空,HX,"1,495",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,大灣區航空,GB,"2,634",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,大灣區航空,GB,"2,634",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,國泰航空,CX,"3,803",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-03,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-03,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,925,06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,235",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,235",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,235",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,261",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,411",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-04,香港航空,HX,"1,440",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,450",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,489",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港快運航空,UO,"1,566",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-04,香港航空,HX,"1,612",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港航空,HX,"1,783",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,香港航空,HX,"2,001",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,大灣區航空,GB,"2,634",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,大灣區航空,GB,"2,639",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-04,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-04,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,190",06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,210",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,411",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,450",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,450",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,450",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,450",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,685",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港快運航空,UO,"1,685",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港航空,HX,"1,783",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港航空,HX,"1,783",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港航空,HX,"2,293",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,大灣區航空,GB,"2,330",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,香港航空,HX,"2,345",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,大灣區航空,GB,"2,634",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-05,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-05,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,410",06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,411",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,566",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,685",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,685",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,685",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,727",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港航空,HX,"1,898",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"1,990",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港航空,HX,"2,212",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港航空,HX,"2,212",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港快運航空,UO,"2,252",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,香港航空,HX,"2,264",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,大灣區航空,GB,"2,915",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,大灣區航空,GB,"3,333",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-06,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-06,國泰航空,CX,"5,825",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"1,798",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"1,798",06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"1,969",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,香港航空,HX,"2,212",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"2,276",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"2,589",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-07,香港航空,HX,"2,813",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,香港航空,HX,"2,867",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"2,904",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,香港航空,HX,"3,339",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"3,448",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,大灣區航空,GB,"3,773",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,大灣區航空,GB,"3,773",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"5,714",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-07,國泰航空,CX,"5,825",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-07,香港快運航空,UO,"6,794",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港快運航空,UO,"1,969",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港快運航空,UO,"2,005",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港快運航空,UO,"2,232",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港快運航空,UO,"2,566",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港快運航空,UO,"2,613",06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-08,香港航空,HX,"2,813",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港航空,HX,"2,813",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港航空,HX,"2,813",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,大灣區航空,GB,"3,333",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,大灣區航空,GB,"3,333",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港航空,HX,"3,391",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,香港快運航空,UO,"3,470",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-08,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-08,國泰航空,CX,"5,825",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,384",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,384",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,384",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,389",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,389",06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,546",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,621",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"1,621",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,大灣區航空,GB,"1,861",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,大灣區航空,GB,"1,861",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港航空,HX,"1,898",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港航空,HX,"1,898",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港航空,HX,"1,898",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港快運航空,UO,"2,007",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,香港航空,HX,"2,264",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-09,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-09,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,820,06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,031",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,157",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,157",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,157",20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,157",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,384",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,387",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-10,香港快運航空,UO,"1,387",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-10,大灣區航空,GB,"1,502",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,大灣區航空,GB,"1,502",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港航空,HX,"1,729",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港航空,HX,"1,729",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港航空,HX,"1,898",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,香港航空,HX,"1,951",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-10,國泰航空,CX,"4,795",10:05,13:50,4小時45分,HND,HKG,Yes,NA
2025-08-03,2025-10-10,國泰航空,CX,"4,795",16:20,20:00,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,926,20:40,00:35,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,052",21:25,01:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,179",17:05,21:00,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,389",06:35,10:15,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,406",08:00,11:55,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,406",15:45,19:40,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,406",19:25,23:20,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,大灣區航空,GB,"1,502",17:45,21:50,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,566",01:00,04:40,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-11,香港快運航空,UO,"1,567",02:30,06:10,4小時40分,HND,HKG,Yes,NA
2025-08-03,2025-10-11,香港航空,HX,"1,570",15:10,19:15,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港航空,HX,"1,570",21:00,00:45,4小時45分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,大灣區航空,GB,"1,641",16:05,20:15,5小時10分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港航空,HX,"1,729",09:30,13:30,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,香港航空,HX,"1,951",15:55,20:00,5小時5分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,國泰航空,CX,"3,802",09:25,13:15,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,國泰航空,CX,"3,802",14:50,18:50,5小時,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,國泰航空,CX,"3,802",17:15,21:10,4小時55分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,國泰航空,CX,"3,802",18:30,22:20,4小時50分,NRT,HKG,Yes,NA
2025-08-03,2025-10-11,國泰航空,CX,"3,802",21:40,01:40,5小時,NRT,HKG,Yes,NA
